2012 Staffing Retention Rates,,,,,,,,,,
Lynnfield,01640000,1,0,0.0,       5,       4,80.0,     162,     148,91.4
MATCH Charter Public School (District),04690000,1,0,0.0,       2,       1,50.0,      25,      19,76.0
Ma Academy for Math and Science,04680000,1,0,0.0,       1,       0,0.0,       8,       6,75.0
Malden,01650000,1,0,0.0,       8,       7,87.5,     436,     401,92.0
Manchester Essex Regional,06980000,1,1,100.0,       3,       3,100.0,     117,     103,88.0
Mansfield,01670000,1,1,100.0,       7,       4,57.1,     269,     249,92.6
Marblehead,01680000,1,0,0.0,       6,       4,66.7,     244,     217,88.9
Marblehead Community Charter Public (District),04640000,1,0,0.0,       1,       1,100.0,      25,      18,72.0
Marion,01690000,1,1,100.0,       1,       1,100.0,      32,      30,93.8
Marlborough,01700000,1,1,100.0,       7,       3,42.9,     372,     326,87.6
Marshfield,01710000,1,0,0.0,       7,       7,100.0,     334,     306,91.6
Martha's Vineyard Charter (District),04660000,1,1,100.0,       1,       1,100.0,      22,      17,77.3
Marthas Vineyard,07000000,1,1,100.0,       1,       1,100.0,      77,      67,87.0
Martin Luther King Jr. Charter School of Excellence (District),04920000,1,1,100.0,       1,       0,0.0,      40,      27,67.5
Masconomet,07050000,1,1,100.0,       2,       1,50.0,     140,     127,90.7
Mashpee,01720000,1,1,100.0,       4,       3,75.0,     114,     100,87.7
Mattapoisett,01730000,1,1,100.0,       2,       2,100.0,      39,      36,92.3
Maynard,01740000,1,0,0.0,       3,       3,100.0,     111,      93,83.8
Medfield,01750000,1,1,100.0,       5,       3,60.0,     221,     187,84.6
Medford,01760000,1,1,100.0,       9,       8,88.9,     394,     349,88.6
Medway,01770000,1,1,100.0,       4,       3,75.0,     186,     164,88.2
Melrose,01780000,1,1,100.0,       8,       6,75.0,     269,     225,83.6
Mendon-Upton,07100000,1,0,0.0,       4,       1,25.0,     170,     142,83.5
Methuen,01810000,1,1,100.0,       5,       5,100.0,     482,     442,91.7
Middleborough,01820000,1,1,100.0,       5,       4,80.0,     217,     195,89.9
Middleton,01840000,1,1,100.0,       3,       2,66.7,      73,      63,86.3
Milford,01850000,1,1,100.0,       7,       6,85.7,     319,     290,90.9
Millbury,01860000,1,1,100.0,       3,       2,66.7,     130,     120,92.3
Millis,01870000,1,1,100.0,       3,       2,66.7,      96,      86,89.6
Milton,01890000,1,1,100.0,       6,       4,66.7,     279,     250,89.6
Minuteman Regional Vocational Technical,08300000,1,1,100.0,       1,       0,0.0,      76,      66,86.8
Mohawk Trail,07170000,1,1,100.0,       5,       3,60.0,     107,      87,81.3
Monson,01910000,1,1,100.0,       3,       1,33.3,      91,      79,86.8
Montachusett Regional Vocational Technical,08320000,1,0,0.0,       1,       1,100.0,     104,      98,94.2
Mount Greylock,07150000,1,1,100.0,       2,       1,50.0,      54,      44,81.5
Mystic Valley Regional Charter (District),04700000,1,1,100.0,       1,       1,100.0,      92,      70,76.1
Nahant,01960000,1,1,100.0,       1,       1,100.0,      16,      13,81.3
Nantucket,01970000,1,1,100.0,       3,       2,66.7,     126,     112,88.9
Narragansett,07200000,1,1,100.0,       4,       2,50.0,     110,     100,90.9
Nashoba,07250000,1,1,100.0,       6,       4,66.7,     255,     235,92.2
Nashoba Valley Regional Vocational Technical,08520000,1,1,100.0,       1,       1,100.0,      58,      47,81.0
Natick,01980000,1,1,100.0,       8,       7,87.5,     357,     318,89.1
Nauset,06600000,1,1,100.0,       2,       2,100.0,     140,     127,90.7
Needham,01990000,1,1,100.0,       8,       7,87.5,     365,     330,90.4
Neighborhood House Charter (District),04440000,1,1,100.0,       1,       1,100.0,      42,      34,81.0
New Bedford,02010000,1,1,100.0,      26,      23,88.5,     892,     792,88.8
New Leadership Charter (District),04710000,1,1,100.0,       1,       1,100.0,      51,      27,52.9
New Salem-Wendell,07280000,1,1,100.0,       1,       1,100.0,      15,      11,73.3
Newburyport,02040000,1,1,100.0,       5,       4,80.0,     179,     164,91.6
Newton,02070000,1,1,100.0,      30,      28,93.3,     885,     776,87.7
Norfolk,02080000,1,1,100.0,       2,       2,100.0,      79,      70,88.6
Norfolk County Agricultural,09150000,1,1,100.0,       1,       1,100.0,      44,      37,84.1
North Adams,02090000,1,1,100.0,       4,       4,100.0,     144,     123,85.4
North Andover,02110000,1,1,100.0,       7,       6,85.7,     307,     283,92.2
North Attleborough,02120000,1,0,0.0,       9,       7,77.8,     300,     265,88.3
North Brookfield,02150000,1,0,0.0,       2,       1,50.0,      46,      40,87.0
North Central Charter Essential (District),04740000,1,1,100.0,       1,       1,100.0,      39,      31,79.5
North Middlesex,07350000,1,1,100.0,       9,       6,66.7,     275,     238,86.5
North Reading,02170000,1,1,100.0,       5,       4,80.0,     202,     192,95.0
North Shore Regional Vocational Technical,08540000,1,1,100.0,       1,       1,100.0,      59,      49,83.1
Northampton,02100000,1,0,0.0,       6,       6,100.0,     214,     193,90.2
Northampton-Smith Vocational Agricultural,04060000,1,1,100.0,       1,       1,100.0,      47,      41,87.2
Northboro-Southboro,07300000,1,1,100.0,       1,       1,100.0,     107,     101,94.4
Northborough,02130000,1,1,100.0,       5,       4,80.0,     145,     135,93.1
Northbridge,02140000,1,1,100.0,       4,       4,100.0,     178,     164,92.1
Northeast Metropolitan Regional Vocational Technical,08530000,1,1,100.0,       1,       1,100.0,     111,     100,90.1
Northern Berkshire Regional Vocational Technical,08510000,1,1,100.0,       1,       1,100.0,      47,      43,91.5
Norton,02180000,1,1,100.0,       5,       4,80.0,     189,     174,92.1
Norwell,02190000,1,1,100.0,       4,       3,75.0,     143,     129,90.2
Norwood,02200000,1,1,100.0,       8,       6,75.0,     281,     257,91.5
Oak Bluffs,02210000,1,1,100.0,       1,       0,0.0,      52,      48,92.3
Old Colony Regional Vocational Technical,08550000,1,1,100.0,       1,       1,100.0,      55,      50,90.9
Old Rochester,07400000,1,1,100.0,       2,       2,100.0,      86,      78,90.7
Orange,02230000,1,0,0.0,       3,       3,100.0,      52,      38,73.1
Orleans,02240000,1,1,100.0,       1,       1,100.0,      28,      22,78.6
Oxford,02260000,1,1,100.0,       5,       4,80.0,     143,     125,87.4
Palmer,02270000,1,0,0.0,       3,       2,66.7,     129,     112,86.8
Pathfinder Regional Vocational Technical,08600000,1,1,100.0,       1,       1,100.0,      86,      75,87.2
Peabody,02290000,1,0,0.0,      10,      10,100.0,     443,     409,92.3
Pelham,02300000,1,1,100.0,       1,       1,100.0,      15,      10,66.7
Pembroke,02310000,1,1,100.0,       5,       3,60.0,     212,     186,87.7
Pentucket,07450000,1,1,100.0,       6,       6,100.0,     220,     203,92.3
Petersham,02340000,1,1,100.0,       1,       1,100.0,      11,       9,81.8
Phoenix Charter Academy (District),04930000,1,1,100.0,       1,       1,100.0,      24,      18,75.0
Pioneer Charter School of Science (District),04940000,1,1,100.0,       1,       1,100.0,      31,      20,64.5
Pioneer Valley,07500000,1,1,100.0,       5,       3,60.0,      98,      89,90.8
Pioneer Valley Chinese Immersion Charter(District),04970000,1,1,100.0,       1,       1,100.0,      21,      17,81.0
Pioneer Valley Performing Arts Charter Public (District),04790000,1,0,0.0,       1,       0,0.0,      59,      42,71.2
Pittsfield,02360000,1,1,100.0,      12,      10,83.3,     478,     424,88.7
Plainville,02380000,1,1,100.0,       2,       2,100.0,      54,      49,90.7
Plymouth,02390000,1,1,100.0,      14,      13,92.9,     605,     542,89.6
Plympton,02400000,1,1,100.0,       1,       1,100.0,      18,      16,88.9
Prospect Hill Academy Charter (District),04870000,1,1,100.0,       3,       3,100.0,     101,      68,67.3
Provincetown,02420000,1,1,100.0,       1,       1,100.0,      27,      23,85.2
Quabbin,07530000,1,1,100.0,       6,       5,83.3,     201,     176,87.6
Quaboag Regional,07780000,1,1,100.0,       3,       3,100.0,     100,      89,89.0
Quincy,02430000,1,1,100.0,      18,      18,100.0,     648,     610,94.1
Ralph C Mahar,07550000,1,1,100.0,       1,       0,0.0,      69,      64,92.8
Randolph,02440000,1,1,100.0,       6,       4,66.7,     234,     203,86.8
Reading,02460000,1,1,100.0,       8,       8,100.0,     316,     280,88.6
Revere,02480000,1,1,100.0,      11,       8,72.7,     451,     408,90.5
Richmond,02490000,1,1,100.0,       1,       0,0.0,      22,      20,90.9
Rising Tide Charter Public (District),04830000,1,1,100.0,       1,       1,100.0,      26,      21,80.8
River Valley Charter (District),04820000,1,1,100.0,       1,       0,0.0,      19,      17,89.5
Rochester,02500000,1,1,100.0,       1,       1,100.0,      40,      37,92.5
Rockland,02510000,1,1,100.0,       5,       5,100.0,     138,     124,89.9
Rockport,02520000,1,1,100.0,       2,       2,100.0,      88,      84,95.5
Rowe,02530000,1,1,100.0,       1,       0,0.0,      14,      11,78.6
Roxbury Preparatory Charter (District),04840000,1,0,0.0,       1,       0,0.0,      34,      17,50.0
Sabis International Charter (District),04410000,1,1,100.0,       3,       3,100.0,      97,      88,90.7
Salem,02580000,1,0,0.0,       9,       8,88.9,     424,     371,87.5
Salem Academy Charter (District),04850000,1,1,100.0,       1,       1,100.0,      41,      24,58.5
Sandwich,02610000,1,0,0.0,       4,       3,75.0,     244,     228,93.4
Saugus,02620000,1,1,100.0,       7,       5,71.4,     211,     189,89.6
Savoy,02630000,1,1,100.0,       1,       1,100.0,       7,       5,71.4
Scituate,02640000,1,1,100.0,       6,       5,83.3,     228,     214,93.9
Seekonk,02650000,1,1,100.0,       4,       3,75.0,     143,     132,92.3
Seven Hills Charter Public (District),04860000,1,1,100.0,       1,       0,0.0,      50,      24,48.0
Sharon,02660000,1,0,0.0,       5,       3,60.0,     264,     241,91.3
Shawsheen Valley Regional Vocational Technical,08710000,1,1,100.0,       1,       1,100.0,     123,     113,91.9
Sherborn,02690000,1,1,100.0,       1,       1,100.0,      35,      34,97.1
Shrewsbury,02710000,1,1,100.0,       9,       9,100.0,     370,     329,88.9
Shutesbury,02720000,1,1,100.0,       1,       1,100.0,      17,      15,88.2
Silver Hill Horace Mann Charter (District),04770000,1,0,0.0,       1,       0,0.0,      35,      32,91.4
Silver Lake,07600000,1,1,100.0,       2,       1,50.0,     137,     117,85.4
Smith Leadership Academy Charter Public (District),04190000,1,1,100.0,       1,       1,100.0,      19,      13,68.4
Somerset,02730000,1,1,100.0,       6,       5,83.3,     214,     123,57.5
Somerville,02740000,1,1,100.0,      11,      10,90.9,     363,     331,91.2
South Hadley,02780000,1,1,100.0,       4,       3,75.0,     174,     157,90.2
South Middlesex Regional Vocational Technical,08290000,1,1,100.0,       1,       0,0.0,      73,      57,78.1
South Shore Charter Public (District),04880000,1,1,100.0,       2,       1,50.0,      51,      40,78.4
South Shore Regional Vocational Technical,08730000,1,0,0.0,       1,       0,0.0,      59,      56,94.9
Southampton,02750000,1,1,100.0,       1,       1,100.0,      41,      36,87.8
Southborough,02760000,1,1,100.0,       4,       3,75.0,     116,     106,91.4
Southbridge,02770000,1,1,100.0,       5,       5,100.0,     185,     148,80.0
Southeastern Regional Vocational Technical,08720000,1,1,100.0,       1,       1,100.0,     118,     109,92.4
Southern Berkshire,07650000,1,1,100.0,       2,       1,50.0,      91,      75,82.4
Southern Worcester County Regional Vocational Technical,08760000,1,1,100.0,       1,       1,100.0,     112,     102,91.1
Southwick-Tolland,07660000,1,1,100.0,       3,       3,100.0,     141,     126,89.4
Spencer-E Brookfield,07670000,1,0,0.0,       6,       5,83.3,     138,     128,92.8
Spirit of Knowledge Charter School (District),04760000,1,0,0.0,       1,       0,0.0,      17,       9,52.9
Springfield,02810000,1,1,100.0,      47,      41,87.2,"   2,100","   1,791",85.3
Stoneham,02840000,1,1,100.0,       6,       6,100.0,     201,     175,87.1
Stoughton,02850000,1,1,100.0,       8,       8,100.0,     295,     265,89.8
Sturbridge,02870000,1,1,100.0,       1,       1,100.0,      54,      51,94.4
Sturgis Charter Public (District),04890000,1,1,100.0,       1,       0,0.0,      45,      39,86.7
Sudbury,02880000,1,0,0.0,       5,       5,100.0,     225,     204,90.7
Sunderland,02890000,1,1,100.0,       1,       1,100.0,      17,      17,100.0
Sutton,02900000,1,1,100.0,       4,       4,100.0,     121,      95,78.5
Swampscott,02910000,1,1,100.0,       5,       5,100.0,     182,     164,90.1
Swansea,02920000,1,1,100.0,       6,       6,100.0,     154,     147,95.5
Tantasqua,07700000,1,1,100.0,       3,       2,66.7,     149,     138,92.6
Taunton,02930000,1,1,100.0,      14,      11,78.6,     493,     449,91.1
Tewksbury,02950000,1,1,100.0,       8,       5,62.5,     252,     229,90.9
Tisbury,02960000,1,1,100.0,       1,       0,0.0,      42,      38,90.5
Topsfield,02980000,1,1,100.0,       2,       2,100.0,      58,      53,91.4
Tri County Regional Vocational Technical,08780000,1,0,0.0,       1,       1,100.0,      88,      82,93.2
Triton,07730000,1,1,100.0,       5,       5,100.0,     222,     191,86.0
Truro,03000000,1,1,100.0,       1,       1,100.0,      16,      16,100.0
Tyngsborough,03010000,1,1,100.0,       2,       2,100.0,     146,     124,84.9
Up-Island Regional,07740000,1,1,100.0,       2,       1,50.0,      48,      46,95.8
Upper Cape Cod Regional Vocational Technical,08790000,1,1,100.0,       1,       1,100.0,      64,      59,92.2
Uxbridge,03040000,1,1,100.0,       3,       1,33.3,     135,     131,97.0
Wachusett,07750000,1,1,100.0,      13,      12,92.3,     472,     431,91.3
Wakefield,03050000,1,1,100.0,       6,       5,83.3,     254,     233,91.7
Wales,03060000,1,1,100.0,       1,       1,100.0,      14,      12,85.7
Walpole,03070000,1,1,100.0,       8,       8,100.0,     275,     262,95.3
Waltham,03080000,1,0,0.0,       9,       8,88.9,     448,     393,87.7
Ware,03090000,1,1,100.0,       3,       2,66.7,      93,      77,82.8
Wareham,03100000,1,1,100.0,       6,       6,100.0,     248,     217,87.5
Watertown,03140000,1,0,0.0,       6,       4,66.7,     235,     206,87.7
Wayland,03150000,1,0,0.0,       4,       4,100.0,     215,     197,91.6
Webster,03160000,1,1,100.0,       3,       2,66.7,     131,     108,82.4
Wellesley,03170000,1,1,100.0,       9,       6,66.7,     379,     341,90.0
Wellfleet,03180000,1,1,100.0,       1,       1,100.0,      20,      17,85.0
West Boylston,03220000,1,0,0.0,       2,       1,50.0,      73,      66,90.4
West Bridgewater,03230000,1,1,100.0,       3,       2,66.7,      90,      82,91.1
West Springfield,03320000,1,1,100.0,       8,       7,87.5,     315,     286,90.8
Westborough,03210000,1,1,100.0,       6,       5,83.3,     266,     239,89.8
Westfield,03250000,1,0,0.0,      11,      10,90.9,     472,     440,93.2
Westford,03260000,1,1,100.0,      10,       8,80.0,     374,     347,92.8
Westhampton,03270000,1,1,100.0,       1,       1,100.0,      14,      12,85.7
Weston,03300000,1,1,100.0,       5,       5,100.0,     211,     189,89.6
Westport,03310000,1,1,100.0,       3,       3,100.0,     114,     104,91.2
Westwood,03350000,1,1,100.0,       8,       7,87.5,     229,     197,86.0
Weymouth,03360000,1,0,0.0,      12,      12,100.0,     421,     373,88.6
Whately,03370000,1,1,100.0,       1,       1,100.0,      15,      11,73.3
Whitman-Hanson,07800000,1,1,100.0,       7,       6,85.7,     265,     238,89.8
Whittier Regional Vocational Technical,08850000,1,1,100.0,       1,       1,100.0,     114,     105,92.1
Williamsburg,03400000,1,1,100.0,       1,       0,0.0,      18,      18,100.0
Williamstown,03410000,1,1,100.0,       1,       0,0.0,      33,      32,97.0
Wilmington,03420000,1,1,100.0,       6,       5,83.3,     284,     262,92.3
Winchendon,03430000,1,1,100.0,       4,       2,50.0,     115,     102,88.7
Winchester,03440000,1,1,100.0,       7,       4,57.1,     325,     295,90.8
Winthrop,03460000,1,0,0.0,       4,       3,75.0,     149,     120,80.5
Woburn,03470000,1,1,100.0,      11,       9,81.8,     368,     339,92.1
Worcester,03480000,1,1,100.0,      49,      44,89.8,"   1,662","   1,423",85.6
Wrentham,03500000,1,1,100.0,       2,       2,100.0,      77,      72,93.5
State Total,00000000,389,316,81.2,"   1,827","   1,500",82.1,"  71,678","  63,374",88.4
State Total,00000000,339,276,81.4,"   1,832","   1,581",86.3,"  71,774","  64,785",90.3
